Date,SPX,VIX,DJIA,RUSSELL2K,Nasdaq,Oil,Gold,Silver,Yen,FTSE,NYSE Composite,SPX total Return,MSACSR,RSXFS,CORESTICKM159SFRBATL,UNRATE,LNU02026631,LNS13026638,NILFWJN,FRBATLWGT12MMUMHWGJST,LNS11300060,GS10,BAA10Y,DGS2,DGS5,AAA10Y,DGS30,DGS3MO,BAMLH0A0HYM2EY,BAMLH0A3HYCEY,BAMLH0A0HYM2,CSUSHPISA,NASDAQCOM,EMVOVERALLEMV,EMVMACROINTEREST,EMVMONETARYPOL,EMVMACROBUS,UMCSENT,MICH,USALOLITONOSTSAM,SAHMREALTIME,JHGDPBRINDX,FRBKCLMCILA,FRBKCLMCIM,DCOILWTICO,PPIACO,PPORKUSDM,WPU08,APU0000713111,APU0000703112,ICSA,CCSA,FEDFUNDS,CPIAUCSL,M2SL,PSAVERT,REAINTRATREARAT10Y,VIXCLS,DFF
12/1/2007,0,-0.370000839,-106.8994141,-1.739990234,-8.679931641,7.270004272,52.70001221,0.833999634,-0.11000061,24.39990234,-116.5292969,-16.11010742,0.2,-4944,0.0563639,0.3,7,111,9,0,0.2,-0.05,0.3015,-0.2195,-0.1795,0.1075,0.007,-0.288,0.253409091,0.660863636,0.383590909,-0.805,-1.253880952,2.65867,2.73388,1.54126,0.02407,-0.6,0,-0.10975092,0.17,0,-0.03353,-0.02239,-3.085380952,-0.4,3.327842105,0.2,-0.033,-0.055,12200,95250,-0.25,0.611,29.8,0.5,-0.43927831,-3.931380952,-0.242150538
1/1/2008,0,3.700000763,-614.4599609,-52.7300415,-262.4199219,-4.230003357,87.79998779,2.151000023,-5.399002075,-577.1000977,-614.1601563,-138.3300781,-0.3,1223,0.0343068,0,-23,-9,189,-0.1,0.2,-0.36,0.248666667,-0.641285714,-0.50702381,0.192642857,-0.19652381,-0.2465,0.6125,1.287772727,1.102318182,-1.21,-243.4546905,8.42576,2.87527,5.86469,0.11988,2.9,0,-0.114893853,0,11.5,-0.00459,-0.23571,1.28347619,2.4,-3.515478469,-0.7,0.016,0.094,-9450,86750,-0.3,0.729,33.9,0.2,0.01252187,4.165190476,-0.304193548
2/1/2008,0,0.340000153,-383.9707031,-27.11999512,-118.380127,10.08999634,49.39996338,2.86000061,-2.481002808,4.5,-163.7001953,-70.41992188,0.4,-2828,-0.1304751,-0.1,26,53,-107,0,-0.1,0,0.289333333,-0.502714286,-0.20147619,0.202357143,0.18652381,-0.646,0.293571429,0.797727273,0.448419913,-1.591,-92.26830952,-10.72321,-5.33958,-7.81324,-0.01669,-7.6,0.2,-0.132284265,0.03,0,-0.05973,-0.17252,2.41552381,1.7,8.09482684,-0.2,-0.015,0.053,8000,45500,-0.96,0.513,85.1,0.4,-0.28836782,-0.360190476,-0.959632925
3/1/2008,1,-0.930000305,-3.5,1.789978027,7.620117188,-0.259994507,-55.89996338,-2.533000946,-3.919998169,-182.199707,-165.1699219,-9.060058594,0.8,609,0.0722011,0.2,26,89,-21,0.1,0.1,-0.23,0.2965,-0.356,-0.2955,0.2065,-0.124,-0.8905,0.512428571,0.315,0.837761905,-1.488,-71.0075,4.96252,2.41334,7.18499,-0.22604,-1.3,0.7,-0.14985317,0.04,0,-0.16922,0.01181,10.068,5.2,-4.615714286,0.8,0.014,-0.088,16650,68550,-0.37,0.761,65.6,-0.1,-0.08590278,1.6475,-0.370367075
4/1/2008,1,-4.819999695,557.2402344,28.21002197,133.6999512,11.87999725,-53.40002441,-0.77299881,4.093002319,385.199707,502.3095703,101.7099609,-0.2,-350,0.0363439,-0.1,-33,-15,15,0,-0.2,0.17,-0.090227273,0.430272727,0.357863636,-0.118272727,0.050181818,0.028318182,-0.410545455,-0.135,-0.689818182,-1.715,113.2815455,-6.60007,-5.40111,-8.34556,-0.09671,-6.9,0.5,-0.186880432,0.03,7.7,0.03807,-0.37174,7.126454545,3,7.910887446,0.6,0.016,0.03,-3900,51200,-0.33,0.494,43,-0.5,0.03767414,-5.540772727,-0.331989247
5/1/2008,0,-2.960000992,-181.8095703,32.10003662,109.8598633,13.88999939,24.5,0.324998856,1.486999512,-33.79980469,101.4804688,28.37011719,0.4,3104,0.0686316,0.4,38,114,118,0,0,0.2,-0.243225108,0.398441558,0.311969697,-0.184393939,0.153008658,0.452467532,-0.391324111,-0.839565217,-0.707529644,-1.679,115.1414069,-3.26288,0.42124,-1.61445,0.04931,-2.8,0.4,-0.252113328,0.23,0,-0.2452,-0.03216,12.8171645,5.7,16.96101732,3.3,-0.025,-0.01,7300,49600,-0.3,1.266,12,4.4,0.33762207,-3.259393939,-0.299946237
6/1/2008,0,6.120000839,-1288.310547,-58.62005615,-229.6799316,0,0,0,0.690002441,-427.6000977,-740.5996094,-187.0300293,0,364,0.1439543,0.2,65,123,78,0,0,0.22,-0.074761905,0.328095238,0.331904762,-0.116666667,0.092857143,0.126190476,0.319917184,0.938136646,0.045300207,-1.642,-55.78666667,-0.67913,0.7829,0.21728,-0.14546,-3.4,-0.1,-0.35116931,0.07,0,-0.00707,-0.02616,8.482380952,3.9,-4.217142857,0.8,-0.006,-0.044,16450,44150,0.02,2.255,17.7,-2.2,0.08703772,3.807142857,0.022612903
7/1/2008,1,-1.010000229,28.00976563,24.86004639,32.57006836,-3.269996643,26.60003662,0.923000336,1.689994812,-214,-221.8408203,-17.07995605,-0.2,-1540,0.076558,0.2,-16,159,94,0,0,-0.09,0.177532468,-0.200627706,-0.182056277,0.081060606,-0.118138528,-0.23547619,0.836604555,0.847515528,1.017743271,-1.451,-149.317013,9.64514,-0.00175,2.77111,0.18111,4.8,0,-0.480774003,0.17,42.3,-0.15614,0.16242,-0.509090909,5,2.18047619,-1.1,-0.025,-0.011,14750,118500,0.01,1.553,46.5,-1,-0.04197292,2.211796537,0.008677419
8/1/2008,0,-2.290000916,165.9404297,24.97998047,41.9699707,-8.620002747,-84.60003662,-4.142999649,0.620002747,224.7001953,-56.55957031,29.14001465,0.8,-2726,0.0702517,0.3,10,188,-101,0,0.1,-0.12,0.111038961,-0.152705628,-0.161277056,0.092748918,-0.069004329,0.097857143,0.284347826,0.50527668,0.450395257,-1.579,111.1298701,-9.08475,-1.3186,-4.36916,-0.04234,1.8,-0.3,-0.62376539,0.13,0,-0.01534,0.00151,-16.70471861,-6.5,8.486190476,0,0.019,0.113,35000,201750,-0.01,-0.326,14.8,-0.5,-0.08908376,-3.626558442,-0.013225806
9/1/2008,0,18.73999977,-693.2998047,-59.91998291,-275.6401367,-14.81999969,44.90002441,-1.376000404,-2.36000061,-734.1000977,-849.2802734,-182.0900879,-0.4,-5702,-0.0078274,0,-46,216,231,-0.1,-0.1,-0.2,0.362857143,-0.344285714,-0.257619048,0.216190476,-0.232857143,-0.606190476,0.724545455,1.547727273,0.990909091,-1.679,-184.0638095,37.15577,6.00616,17.63673,0.00369,7.3,-0.5,-0.754409112,0.17,0,-0.05089,-0.07359,-12.55190476,-2.1,-13.39968254,0.2,0.022,0.048,31000,143750,-0.19,0.187,69.3,0.8,-0.11692261,9.601904762,-0.184784946
10/1/2008,0,20.5,-1525.650391,-142.0599976,-370.9299316,-32.83000183,-157.4000244,-2.501000404,-7.629997253,-525.2001953,-1471.709961,-312.6298828,0.7,-13513,-0.1474836,0.4,-11,439,-59,0,-0.1,0.12,1.437467532,-0.463917749,-0.157922078,0.500606061,-0.095865801,-0.460757576,5.606324111,8.894822134,5.752608696,-1.981,-474.8837681,13.86923,3.73158,1.28859,0.17951,-12.7,-0.4,-0.829271019,0.23,11.1,-0.42084,-0.66126,-27.50559006,-10.5,-7.490483092,-2.6,-0.035,-0.017,11250,209250,-0.84,-1.882,105.8,1,0.24548859,30.87977226,-0.842311828
11/1/2008,1,-4.61000061,-495.9697266,-64.38000488,-185.3800049,-13.37999725,99.40002441,0.455000877,-3.100006104,-89.29980469,-461.7900391,-111.1300049,-0.2,-13498,-0.1427325,0.3,-9,336,327,0,0,-0.28,0.621818182,-0.399494949,-0.43469697,0.130505051,-0.168737374,-0.492020202,2.52436853,6.541801242,3.016438923,-2.185,-187.6237757,-33.16478,-6.74681,-13.63492,-0.06569,-2.3,-1,-0.793753753,0.2,0,-0.26445,-0.39299,-19.29922197,-9.6,-11.0675286,-2.2,0.071,-0.045,44550,365600,-0.58,-3.842,50.5,1.1,0.14656523,1.491556064,-0.581688172
12/1/2008,0,-15.27999878,-52.65039063,26.30999756,41.46008301,-9.830001831,67.39996338,1.085000038,-4.689994812,146.2001953,157.75,15.29992676,-0.2,-7307,-0.1560319,0.5,-61,272,10,0,-0.2,-1.11,0.328636364,-0.391868687,-0.769848485,0.031313131,-1.134444444,-0.15979798,1.506125541,6.070649351,2.350497835,-2.523,-16.80533493,-7.15295,-1.14146,-1.53763,-0.12241,4.8,-1.2,-0.667638061,0.37,0,-0.18508,-0.31844,-16.1876555,-5.9,1.094880383,-0.9,-0.022,0.049,44200,425650,-0.23,-1.755,176.3,-0.2,-0.65624869,-10.31303828,-0.232505376
1/1/2009,0,4.840000153,-775.5297852,-55.92001343,-100.6099854,-2.919998169,43.70001221,1.289999962,-0.730003357,-284.6000977,-561.2597656,-122.4699707,1,4648,-0.0781824,0.5,14,692,277,0,0,0.1,-0.387636364,-0.013909091,0.074681818,-0.098090909,0.258,0.095409091,-3.465909091,-8.633181818,-3.575909091,-2.112,11.31004545,1.64614,0.37351,-1.88121,0.00059,1.1,0.5,-0.484211395,0.3,0.2,-0.22242,-0.26164,0.588181818,0.3,2.293766234,-2.7,0.012,-0.049,8000,338950,-0.01,0.535,81.6,0.1,-0.03683881,-7.672909091,-0.000967742
2/1/2009,1,1.509998322,-937.9296875,-54.51000977,-98.58007813,0,0,0,7.75,-319.5,-578.7602539,-141.6700439,-1.7,-1042,0.0072468,0.5,3,427,-91,-0.1,0,0.35,-0.411263158,0.168263158,0.275078947,-0.134684211,0.458842105,0.165763158,0.112640693,2.87538961,-0.197445887,-1.492,-51.22365789,2.07411,-0.49534,1.41582,0.01374,-4.9,-0.3,-0.267221388,0.4,0,-0.22443,0.13938,-2.622631579,-1.9,1.377642857,-1.8,0.041,0.079,72000,435800,0.07,0.772,29.4,-0.5,0.10076545,0.887526316,0.067949309
3/1/2009,1,-2.209999084,545.9897461,33.73001099,150.75,0,0,0,1.300003052,96,361.9501953,104.1400146,0.5,-5331,-0.105913,0.4,7,462,190,0,-0.2,-0.05,0.385263158,-0.043899522,-0.055669856,0.279593301,0.056339713,-0.079354067,1.255541126,1.541883117,1.301536797,-1.355,-53.74366029,0.82216,-0.49824,3.04076,-0.01292,1,0.1,-0.034316934,0.36,0,-0.24942,0.18287,8.851722488,-1.2,-0.018681818,-1.8,0.023,-0.167,15250,468750,-0.04,-0.21,66.2,0.4,0.21143528,-0.77507177,-0.041497696
4/1/2009,1,-7.63999939,559.2001953,64.80999756,188.710083,9.439998627,-36.59997559,-0.255000114,-0.279998779,317.6000977,534.3798828,123.75,-0.3,1314,-0.0774362,0.3,-11,366,120,-0.1,0.2,0.11,-0.13952381,-0.004220779,0.042186147,-0.214004329,0.116818182,-0.057813853,-2.226969697,-5.292835498,-2.241060606,-0.711,208.9144372,-9.30727,-0.71392,-4.83049,0.09667,7.8,0.8,0.189226101,0.4,-15.1,0.01061,0.34876,1.707575758,1,0.480909091,-0.5,-0.011,-0.018,-31500,418750,-0.03,0.214,3.6,0.7,-0.5379221,-6.731645022,-0.030311828
5/1/2009,1,-7.579999924,332.2099609,14.01998901,57.02990723,15.18999863,88.09997559,3.295000076,-3.378005981,174.199707,490.7099609,79.23999023,-1.4,2887,-0.0873169,0.4,0,284,59,0,0.1,0.36,-0.68997619,0.002357143,0.275904762,-0.214904762,0.467,0.018904762,-2.816212121,-6.906255411,-3.090757576,-0.255,84.92988095,0.22275,0.07409,0.33401,-0.15788,3.6,0,0.351011104,0.2,0,-0.08816,0.51181,9.381833333,1.7,0.697799043,-0.3,-0.022,0.006,-15750,341100,0.03,0.313,57.8,1.3,0.30459123,-6.085809524,0.027086022
6/1/2009,1,-2.569999695,-53.33007813,6.700012207,60.71008301,3.580001831,-51.70001221,-2.026000023,1.019004822,-168.699707,-98.91992188,2.969970703,-0.8,5668,-0.198934,0.1,42,173,-78,-0.1,0,0.43,-0.997318182,0.254590909,0.571909091,-0.362909091,0.289363636,0.001636364,-1.263181818,-2.705454545,-1.7,0.396,100.9106818,-2.59259,1.12587,1.53688,-0.11837,2.1,0.3,0.44880889,0.17,0,-0.05504,0.66029,10.61240909,3.3,-1.479617225,-0.1,0.011,-0.023,-13750,8650,0.03,1.768,9.8,-1.7,0.30469464,-2.837545455,0.028913978
7/1/2009,1,-0.430000305,724.6103516,48.43002319,143.4599609,-0.440002441,26.60003662,0.358999252,-1.691001892,359.199707,519.1298828,113.3701172,-0.6,633,-0.1670279,0,59,-9,95,-0.1,-0.1,-0.16,-0.247727273,-0.165,-0.243181818,-0.034545455,-0.109545455,0.005,-0.706837945,-2.023300395,-0.535909091,0.32,46.84954545,-2.01705,-2.05346,-1.5929,0.10949,-4.8,-0.2,0.490498825,-0.1,-47,-0.06042,0.27181,-5.488636364,-1.6,0.795281385,2,-0.033,-0.087,-31750,-395250,-0.05,-0.064,4.6,-0.7,-0.05520272,-2.977727273,-0.050526882
8/1/2009,1,0.090000153,324.6699219,15.35998535,30.56005859,0.510002136,-2,0.965000153,-1.769996643,300.5,218.9604492,58.20996094,-0.4,6221,-0.1526737,0.1,-41,182,-354,-0.1,0,0.03,-0.536406926,0.096147186,0.108225108,-0.178593074,-0.035865801,-0.011731602,-1.202815735,-1.980703934,-1.298571429,-0.132,123.3175108,-0.59745,0.71251,-1.63E-01,3.00E-05,-0.3,-0.1,0.495598625,-0.13,0,-0.05016,0.13806,6.892489177,2.5,-8.283809524,0.2,-0.09,-0.013,-7300,-91200,0,0.719,-0.1,-1,-0.10786245,-0.825584416,0.004516129
9/1/2009,0,-0.399999619,216,32.21002197,113.3598633,0.650001526,56.29998779,1.737999916,-3,225,267.6396484,62.33996582,0.3,-7990,-0.1542974,0.2,-45,98,300,-0.2,-0.3,-0.19,-0.078095238,-0.159047619,-0.201904762,0.053809524,-0.185238095,-0.048571429,-0.738982684,-0.762813853,-0.519155844,-0.253,87.59190476,-1.20191,-0.19582,-0.50042,0.10027,7.8,-0.6,0.472995272,-0.1,0,-0.00493,0.30119,-1.636666667,-0.9,1,0.7,0.033,0.004,-11700,-63050,-0.01,0.416,-0.8,1.1,-0.20980273,-0.41047619,-0.013655914
10/1/2009,1,5.079999924,0.450195313,-41.51000977,-77.30993652,6.38999939,31.69995117,-0.38999939,0.449996948,-89.29980469,-171.4296875,-32.18994141,-0.4,3121,-0.0948989,0.2,-6,105,53,-0.1,0,-0.01,-0.006666667,-0.007142857,-0.036190476,0.032857143,0.002857143,-0.049047619,-0.72472332,-1.046482213,-0.689229249,-0.175,38.1024026,0.49312,0.79362,-0.18863,0.10964,-2.9,0.7,0.434089633,0,-29.9,-0.06153,0.15496,6.307359307,1.1,0.33534632,-1,0.008,0.039,-22100,-219150,-0.03,0.648,26.9,-0.4,0.04790352,-0.674393939,-0.028602151
11/1/2009,1,-6.180000305,632.109375,16.95996094,99.4901123,0,0,0,-4.069999695,146.1000977,352.909668,102.0100098,0.2,2521,-0.1495052,-0.1,-12,56,-4,-0.1,-0.1,0.01,0.012556391,-0.145889724,-0.102330827,0.025538847,0.126165414,-0.022180451,-0.216293996,-0.351180124,-0.201138716,0.284,20.68295455,0.30564,1.00638,0.27795,-0.2045,-3.2,-0.2,0.397262435,-0.1,0,0.05534,0.19268,2.274545455,2.2,3.230272727,0.6,-0.035,-0.115,-31400,-305100,0,0.725,29.7,0.4,0.06426888,-0.463272727,0.000935484
12/1/2009,0,-2.829999924,83.20996094,45.66003418,124.5498047,2.36000061,55.5,0.576000214,6.660003662,222.199707,92.60009766,34.81994629,0.4,1738,-0.0466302,0,-26,-134,188,-0.2,-0.4,0.19,-0.139114833,0.07138756,0.10992823,-0.111339713,0.179354067,0.002440191,-0.502619048,-1.021883117,-0.625541126,-0.205,77.0675,-4.45632,-1.00678,-0.1248,0.08722,5.1,-0.2,0.364913009,-0.4,0,-0.05911,0.21931,-3.52,0.7,7.720181818,1.3,0.035,0.124,-8500,-318750,0,0.113,-4.8,-0.1,-0.21336948,-2.549454545,-0.000935484
1/1/2010,1,2.940000534,-360.7197266,-23.35003662,-121.7998047,-6.470001221,-12.19995117,-0.638999939,-2.680000305,-224.3999023,-301.1801758,-66.09997559,0.1,-67,-0.1478596,-0.1,39,-258,-244,-0.1,0.4,0.14,-0.262990431,0.054401914,0.143755981,-0.14076555,0.110645933,0.007033493,-0.601666667,-1.105735931,-0.710649351,-0.533,47.17473684,7.17247,1.23417,2.64756,0.15021,1.9,0.3,0.314899149,-0.5,-2.3,0.09146,0.13053,3.855789474,3.8,5.491318182,1.2,-0.029,0.093,-5700,-302750,-0.01,0.141,-37.9,0.2,0.4498843,-0.59638756,-0.008064516
2/1/2010,1,-5.120000839,257.9296875,26.52001953,90.90991211,6.770004272,35.30004883,0.316999435,-1.340003967,166,151.2602539,54.86999512,0.2,89,-0.1221545,0,49,273,156,-0.1,-0.1,-0.04,0.135789474,-0.072105263,-0.120526316,0.125789474,0.014736842,0.047368421,0.418095238,0.659047619,0.505238095,-1.765,-73.33473684,-3.88569,-1.28801,-1.59428,-0.29689,-0.8,-0.1,0.233500349,-0.54,0,-0.06036,-0.09049,-1.938421053,-0.9,-1.155289474,4.4,-0.02,-0.002,5950,-45250,0.02,-0.207,49.3,-0.3,-0.17340945,1.896842105,0.016428571
3/1/2010,1,-1.909999847,531.3701172,50.08001709,159.6999512,4.099998474,-5,1.01199913,4.629997253,325.1000977,412.7597656,110.2099609,-1.2,7336,-0.12300887,0.1,-32,-169,-105,-0.2,0.1,0.04,-0.103135011,0.101853547,0.069359268,-0.11423341,0.025308924,0.041487414,-0.51447205,-0.303726708,-0.609213251,0.228,167.803913,-1.18812,0.35342,-0.68521,-0.00182,0,0,0.155501456,-0.5,0,0.04837,0.07866,4.81610984,2.3,4.741441648,3,0.034,-0.037,-15500,-62000,0.03,0.072,-2.9,0,-0.12578388,-4.772608696,0.038087558
4/1/2010,0,4.459999084,151.9804688,37.95996094,63.22998047,2.38999939,66.79992676,1.099000931,0.310005188,-126.300293,26.60009766,30.57006836,-0.9,2875,-0.05580875,0,31,95,-80,-0.1,0.2,0.12,-0.139664032,0.101758893,0.148320158,-0.103517787,0.048399209,0.011837945,-0.392670807,-0.721511387,-0.527929607,0.544,113.476087,3.60874,0.77652,-0.11904,0.0033,-1.4,0.2,0.062447781,-0.33,3.7,0.09833,0.1265,3.089378882,1.1,6.647529644,4,-0.065,0.124,-1250,-3750,0.04,0.05,30.7,0.7,0.31037377,-0.34310559,0.033817204
5/1/2010,0,10.02000046,-871.9804688,-54.98999023,-204.1499023,-12.18000031,32.09997559,-0.200000763,-2.63999939,-364.8999023,-682.8300781,-157.0700684,3.1,-3290,-0.07616198,-0.3,20,-188,-89,-0.2,-0.3,-0.43,0.223272727,-0.229954545,-0.401363636,0.104409091,-0.407181818,-0.002272727,0.552380952,0.774285714,0.907142857,-0.009,-156.481,6.15236,-1.04781,1.25614,0.49384,1.4,0.3,-0.021448784,-0.4,0,0.0241,0.27995,-10.54935714,0.4,7.710818182,3.4,0.038,-0.055,-9600,-53200,0,-0.113,54.7,0.4,-0.08271744,14.50521429,0.002311828
6/1/2010,1,2.470001221,-362.6103516,-52.11999512,-147.8000488,1.659996033,33.30004883,0.260000229,-2.760002136,-271.5,-321.9199219,-94.75,-1,-550,-0.01503307,-0.2,-8,-52,85,0,-0.1,-0.22,0.395363636,-0.105954545,-0.183636364,0.135136364,-0.158272727,-0.036363636,0.341969697,0.671731602,0.515865801,-0.673,-84.00945455,-5.68961,-0.2709,0.09482,-0.20989,2.4,-0.4,-0.06998436,-0.37,0,-0.01779,-0.18971,1.592409091,-1.3,-6.568545455,-4.9,-0.08,0.091,1100,-91550,-0.02,-0.091,19.1,-0.2,-0.20702688,-2.013136364,-0.023978495
7/1/2010,0,-11.04000092,691.9208984,41.40002441,145.4599609,3.319999695,-63.80004883,-0.684000015,-1.980003357,341.1000977,529.340332,120.1700439,0.6,783,-0.03524151,0,-18,58,-14,-0.1,-0.3,-0.19,-0.026839827,-0.107878788,-0.233506494,0.033744589,-0.133441558,0.033982684,-0.492114625,-0.463636364,-0.23812253,-0.73,-24.95573593,0.8348,0.3082,-1.37083,-0.05104,-8.2,-0.1,-0.060495791,-0.3,-3.8,0.02753,-0.02485,0.983614719,0.6,0.080861244,-1.7,0.056,0.053,-1300,-54650,0,0.406,9.8,-0.1,-0.17260191,-4.351125541,0.005913978
8/1/2010,1,2.549999237,-451.2207031,-48.83001709,-140.6699219,0,0,0,-1.917999268,-32.79980469,-294.840332,-82.84997559,-0.1,1582,-0.05396461,0.1,-16,-123,142,-0.1,0.1,-0.31,-0.0354329,-0.096212121,-0.297402597,0.079437229,-0.191103896,-0.002619048,-0.311521739,-0.116818182,-0.022786561,-1.075,-4.992445887,-5.01009,-0.70926,-0.33684,0.02907,1.1,0,-0.005673046,-0.13,0,-0.05694,0.00631,0.2795671,0.8,4.355112782,-1.9,0.05,0.049,15800,-67350,0.01,0.318,50.3,0.1,-0.19059518,-0.819329004,0.006774194
9/1/2010,1,-2.349998474,773.3300781,74.08001709,254.5900879,1.020004272,126.1000977,3.811000824,-0.76599884,323.3999023,576.9199219,156.3999023,-1.2,2741,-0.02801501,0,-2,27,233,0,0,-0.05,0.046385281,-0.040454545,-0.054978355,0.087229437,-0.029848485,-0.003095238,-0.312272727,-0.063636364,-0.334545455,-0.897,93.06482684,0.29587,0.02871,-0.63184,-0.16304,-0.7,-0.5,0.060210103,0.03,0,-0.11455,-0.04546,-1.357186147,0,-1.216666667,-0.7,-0.051,-0.104,-21500,6500,0,0.352,31,-0.1,-0.07909614,-2.228290043,0.005311828
10/1/2010,0,-2.5,330.4404297,27.20996094,138.7897949,1.459999084,49.29992676,2.76199913,-2.086997986,126.6000977,232.2802734,72.64001465,0.6,4166,0.00765264,-0.1,-68,-213,19,-0.2,-0.2,-0.11,0.16502381,-0.104,-0.22797619,0.258952381,0.099166667,-0.017404762,-0.561818182,-0.954545455,-0.413181818,-0.488,142.9495238,-0.17829,0.89016,0.99461,-0.05664,-0.5,0.5,0.115187316,0.04,-0.1,0.16456,-0.02122,6.650952381,1.7,-10.78380952,-0.9,-0.002,-0.001,-6700,-104350,0,0.76,49.3,-0.2,-0.1682625,-2.144285714,-0.003376344
11/1/2010,1,2.340000153,-112.4707031,23.66003418,-9.179931641,2.680000305,27.90002441,3.625,2.574996948,-146.9003906,-82.41015625,0.25,0,3262,0.15073577,0.4,9,303,-107,0,0.2,0.22,-0.018,0.078,0.1675,-0.0285,0.3135,0.0085,0.022727273,-0.301818182,-0.135454545,-0.358,89.69380952,0.09682,0.9075,2.09057,0.41258,3.9,0.3,0.161793521,0.06,0,-0.04133,0.14057,2.36,1.1,-7.671428571,-0.2,-0.058,-0.003,-20550,-167900,0,0.555,20.6,-0.1,-0.06991569,-0.277619048,0.003043011
12/1/2010,1,-5.790000916,571.4902344,56.64001465,154.6401367,7.269996643,36.09997559,2.725000381,-2.773994446,371.6000977,533.0800781,132.4500732,-1.2,2344,0.01109931,-0.5,45,-493,249,0,-0.1,0.53,-0.352045455,0.164181818,0.584545455,-0.385409091,0.231727273,-0.002090909,0.196363636,-0.023181818,-0.321422925,-0.113,100.5709307,-3.01378,-1.71775,-2.45591,-0.07279,2.9,0,0.172604651,-0.03,0,0.16648,0.08048,4.893051948,2,5.334761905,0.9,0.052,-0.016,-6000,-95500,-0.01,0.882,31.8,0.4,0.28731971,-2.526168831,-0.011107527
1/1/2011,1,1.780000687,314.4199219,-2.400024414,47.20996094,0.810005188,-87.29992676,-2.736000061,0.60899353,-37,175.1401367,50.10986328,0.3,2398,0.12293581,-0.2,-69,-106,41,-0.1,-0.2,0.1,-0.111454545,-0.003681818,0.059954545,-0.077590909,0.105272727,0.011090909,-0.36047619,-0.75952381,-0.427018634,-0.539,85.64804545,3.93408,0.83738,-0.01208,-0.09546,-0.3,0.4,0.146436112,-0.23,9.2,-0.04015,-0.12394,0.024590909,3,6.228095238,2.2,0.006,0.155,6550,-181600,-0.01,0.715,21.3,0.4,0.23776789,-0.254045455,-0.01483871
2/1/2011,0,-1.180000305,334.4101563,42.20001221,82.18994141,4.779998779,75.5,5.630001068,-0.466995239,131.1000977,299.3896484,74.15014648,0.8,2537,0.16384447,-0.1,40,-158,-82,0,-0.1,0.19,-0.122421053,0.158131579,0.263394737,0.000868421,0.129105263,-0.019894737,-0.25252381,-0.42447619,-0.466785714,-1.171,66.32728947,-4.78044,-1.67599,-1.59934,-0.12535,3.3,0,0.088354447,-0.17,0,0.15373,0.21227,-0.592078947,3.1,8.176119048,1.3,-0.027,0.126,-25300,-69150,-0.01,0.711,63.8,0.3,-0.03428998,0.1145,-0.011601382
3/1/2011,1,-0.61000061,93.390625,20.09997559,-1.199951172,9.75,29.59997559,4.068000793,1.527999878,-85.20019531,-33.56933594,0.889892578,-0.9,3240,0.0622198,0,18,8,137,0,0.1,-0.17,0.048855835,-0.075240275,-0.144416476,0.06784897,-0.13819222,-0.031670481,0.060826087,0.236608696,0.179021739,-0.369,-61.24665904,5.18556,1.37528,2.31482,-0.10076,-10,1.2,-0.001831882,0.1,0,0.00724,-0.13586,14.27810069,3.4,1.419681818,1.1,0.025,0.056,4500,-83750,-0.02,1.148,56.6,-0.6,0.0441637,3.293478261,-0.018076037
4/1/2011,0,-2.989999771,490.8095703,21.73999023,92.4699707,7.209999084,117.0999756,10.71199799,-1.620002747,161.1000977,266.4296875,66.32006836,-0.5,1812,0.0294486,0.1,-19,-110,10,0,0,0.05,-0.052434783,0.037108696,0.055521739,-0.012717391,-0.012413043,-0.041934783,-0.124968944,0.015486542,-0.174140787,0.029,74.78286957,-1.8742,0.54994,-1.20884,0.10419,2.3,0,-0.094224313,0.2,-4.1,-0.08156,0.21024,6.675978261,3.9,7.419437229,-0.2,0.04,0.007,14600,5300,-0.04,1.047,61.4,0,0.10365195,-4.479478261,-0.040709677
5/1/2011,0,0.699999809,-240.75,-16.98999023,-38.23999023,0,0,0,-0.650001526,-79.89990234,-194.1298828,-26.10009766,-0.1,-581,0.0458449,-0.1,74,65,-248,0.1,0,-0.29,0.044857143,-0.179261905,-0.326619048,0.092738095,-0.208166667,-0.017547619,-0.106493506,-0.110822511,0.184437229,-0.105,18.00371429,-1.65518,-0.68186,-0.21052,0.01601,4.5,-0.5,-0.176234532,0.07,0,0.0099,-0.1839,-8.63202381,1,0.390952381,-1.3,0.132,-0.028,1900,2950,-0.01,0.713,70.6,0,-0.26602799,0.667428571,-0.004129032
6/1/2011,0,1.070000648,-155.4501953,-20.86999512,-61.7800293,-18.51000214,-53.69995117,-13.77199936,-0.169998169,-44.29980469,-158.1806641,-38,0,2511,0.0376583,0.1,-4,-69,230,0,0,-0.17,0.136233766,-0.14478355,-0.262380952,0.191580087,-0.060606061,-0.003679654,0.445,0.607272727,0.643181818,-0.043,-127.312987,3.92885,0.58187,2.95089,-0.11916,-2.8,-0.3,-0.23846181,0.13,0,0.0688,-0.02964,-4.636385281,-0.2,2.096428571,-0.9,0.003,0.08,-4250,-32000,0,0,75.5,0.2,-0.21920785,2.241753247,-0.001870968
